#Subj:	11262
#Run:	8
#Age:	27
#Gender:	male
#12-Mar-2014
DEV	   8	 442	   8	   0	1.072153e+000	  70	  70	6.976606e-001	4.879702e+001	 772	 115	  99	 114	  97	 109	scram	scram_11.png	
DEV	   8	 443	   8	   0	4.071364e+000	  72	  72	7.341405e-001	5.275640e+001	 621	 115	  99	 114	  97	 109	scram	scram_7.png	
DEV	   8	 444	   8	   0	7.270126e+000	  77	  77	7.097921e-001	5.436380e+001	 721	 115	  99	 114	  97	 109	scram	scram_19.png	
DEV	   8	 445	   8	   0	1.003585e+001	  74	  74	8.070996e-001	6.008120e+001	 337	 115	  99	 114	  97	 109	scram	scram_20.png	
DEV	   8	 446	   8	   0	1.440109e+001	  79	   0	4.918098e-001	3.904349e+001	1837	 115	  99	 114	  97	 109	scram	scram_1.png	
DEV	   8	 447	   8	   0	1.931619e+001	  84	  84	4.033201e-001	3.380667e+001	2536	 115	  99	 114	  97	 109	scram	scram_16.png	
DEV	   8	 448	   8	   0	2.236512e+001	  67	  67	7.594624e-001	5.093415e+001	 520	 115	  99	 114	  97	 109	scram	scram_4.png	
DEV	   8	 449	   8	   0	2.499759e+001	  65	  65	8.164530e-001	5.314908e+001	 302	 115	  99	 114	  97	 109	scram	scram_9.png	
DEV	   8	 450	   8	   0	2.847980e+001	  79	  79	6.454475e-001	5.124569e+001	1002	 115	  99	 114	  97	 109	scram	scram_13.png	
DEV	   8	 451	   8	   0	3.209531e+001	  74	  74	6.948348e-001	5.143512e+001	 784	 115	  99	 114	  97	 109	scram	scram_14.png	
DEV	   8	 452	   8	   0	3.542751e+001	  72	  72	6.887499e-001	4.972681e+001	 810	 115	  99	 114	  97	 109	scram	scram_12.png	
DEV	   8	 453	   8	   0	3.864312e+001	  76	  76	7.192005e-001	5.488426e+001	 682	 115	  99	 114	  97	 109	scram	scram_18.png	
DEV	   8	 454	   8	   0	4.205866e+001	  74	  74	7.167774e-001	5.331746e+001	 692	 115	  99	 114	  97	 109	scram	scram_8.png	
DEV	   8	 455	   8	   0	4.547421e+001	  70	  70	6.948348e-001	4.865578e+001	 784	 115	  99	 114	  97	 109	scram	scram_2.png	
DEV	   8	 456	   8	   0	4.885645e+001	  69	  69	6.915519e-001	4.779928e+001	 798	 115	  99	 114	  97	 109	scram	scram_6.png	
DEV	   8	 457	   8	   0	5.228863e+001	  72	  72	7.133974e-001	5.171064e+001	 706	 115	  99	 114	  97	 109	scram	scram_21.png	
DEV	   8	 458	   8	   0	5.545429e+001	  73	  73	7.073979e-001	5.140045e+001	 731	 115	  99	 114	  97	 109	scram	scram_15.png	
DEV	   8	 459	   8	   0	5.880321e+001	  78	   0	6.762786e-001	5.244542e+001	 864	 115	  99	 114	  97	 109	scram	scram_5.png	
DEV	   8	 460	   8	   0	6.206875e+001	  77	  77	7.438330e-001	5.694917e+001	 582	 115	  99	 114	  97	 109	scram	scram_17.png	
DEV	   8	 461	   8	   0	6.510107e+001	  67	   0	8.047065e-001	5.353494e+001	 346	 115	  99	 114	  97	 109	scram	scram_3.png	
DEV	   8	 462	   8	   0	6.874991e+001	  78	  78	6.540074e-001	5.111969e+001	 963	 115	  99	 114	  97	 109	scram	scram_10.png	
DEV	   8	 463	   8	   0	7.206546e+001	  70	  70	6.613451e-001	4.626992e+001	 930	 115	  99	 114	  97	 109	scram	scram_13.png	
DEV	   8	 464	   8	   0	7.544769e+001	  69	   0	6.685428e-001	4.597240e+001	 898	 115	  99	 114	  97	 109	scram	scram_2.png	
DEV	   8	 465	   8	   0	7.882994e+001	  75	   0	7.158102e-001	5.398187e+001	 696	 115	  99	 114	  97	 109	scram	scram_11.png	
DEV	   8	 466	   8	   0	8.164563e+001	  68	  68	7.941319e-001	5.392359e+001	 386	 115	  99	 114	  97	 109	scram	scram_5.png	
DEV	   8	 467	   8	   0	8.499454e+001	  73	  73	7.238248e-001	5.296547e+001	 663	 115	  99	 114	  97	 109	scram	scram_7.png	
DEV	   8	 468	   8	   0	8.814350e+001	  77	  77	7.361199e-001	5.653452e+001	 613	 115	  99	 114	  97	 109	scram	scram_9.png	
DEV	   8	 469	   8	   0	9.130913e+001	  77	   0	7.081154e-001	5.427018e+001	 728	 115	  99	 114	  97	 109	scram	scram_12.png	
DEV	   8	 470	   8	   0	9.432481e+001	  75	  75	7.831380e-001	5.895621e+001	 428	 115	  99	 114	  97	 109	scram	scram_3.png	
DEV	   8	 471	   8	   0	9.767371e+001	  75	  75	7.617533e-001	5.712541e+001	 511	 115	  99	 114	  97	 109	scram	scram_17.png	
DEV	   8	 472	   8	   0	1.007227e+002	  75	  75	7.490968e-001	5.647935e+001	 561	 115	  99	 114	  97	 109	scram	scram_1.png	
DEV	   8	 473	   8	   0	1.038550e+002	  75	  75	7.658396e-001	5.733000e+001	 495	 115	  99	 114	  97	 109	scram	scram_16.png	
DEV	   8	 474	   8	   0	1.070040e+002	  71	  71	7.986138e-001	5.649777e+001	 369	 115	  99	 114	  97	 109	scram	scram_14.png	
DEV	   8	 475	   8	   0	1.104362e+002	  72	  72	7.390975e-001	5.299986e+001	 601	 115	  99	 114	  97	 109	scram	scram_4.png	
DEV	   8	 476	   8	   0	1.134352e+002	  73	  73	7.493482e-001	5.499367e+001	 560	 115	  99	 114	  97	 109	scram	scram_21.png	
DEV	   8	 477	   8	   0	1.167341e+002	  68	  68	7.620081e-001	5.180418e+001	 510	 115	  99	 114	  97	 109	scram	scram_18.png	
DEV	   8	 478	   8	   0	1.201163e+002	  73	  73	7.383521e-001	5.370176e+001	 604	 115	  99	 114	  97	 109	scram	scram_19.png	
DEV	   8	 479	   8	   0	1.232487e+002	  68	   0	7.294580e-001	4.960625e+001	 640	 115	  99	 114	  97	 109	scram	scram_20.png	
DEV	   8	 480	   8	   0	1.263643e+002	  74	  74	7.581920e-001	5.618731e+001	 525	 115	  99	 114	  97	 109	scram	scram_15.png	
DEV	   8	 481	   8	   0	1.296632e+002	  68	   0	7.627732e-001	5.183725e+001	 507	 115	  99	 114	  97	 109	scram	scram_6.png	
DEV	   8	 482	   8	   0	1.328955e+002	  71	  71	7.047730e-001	4.985414e+001	 742	 115	  99	 114	  97	 109	scram	scram_10.png	
DEV	   8	 483	   8	   0	1.365276e+002	  77	   0	6.936606e-001	5.345251e+001	 789	 115	  99	 114	  97	 109	scram	scram_8.png	
DEV	   8	 484	   8	   0	1.397432e+002	  69	   0	7.587000e-001	5.241905e+001	 523	 115	  99	 114	  97	 109	scram	scram_5.png	
DEV	   8	 485	   8	   0	1.426422e+002	  66	   0	7.888825e-001	5.213334e+001	 406	 115	  99	 114	  97	 109	scram	scram_2.png	
DEV	   8	 486	   8	   0	1.469575e+002	  80	  80	5.431452e-001	4.348509e+001	1522	 115	  99	 114	  97	 109	scram	scram_4.png	
DEV	   8	 487	   8	   0	1.512394e+002	  73	  73	5.468484e-001	3.990171e+001	1501	 115	  99	 114	  97	 109	scram	scram_16.png	
DEV	   8	 488	   8	   0	1.552714e+002	  74	   0	5.393040e-001	3.999486e+001	1544	 115	  99	 114	  97	 109	scram	scram_21.png	
DEV	   8	 489	   8	   0	1.581371e+002	  69	  69	8.108320e-001	5.619467e+001	 323	 115	  99	 114	  97	 109	scram	scram_11.png	
DEV	   8	 490	   8	   0	1.611528e+002	  75	  75	7.717441e-001	5.762202e+001	 472	 115	  99	 114	  97	 109	scram	scram_13.png	
DEV	   8	 491	   8	   0	1.642185e+002	  67	  67	7.465864e-001	5.037636e+001	 571	 115	  99	 114	  97	 109	scram	scram_7.png	
DEV	   8	 492	   8	   0	1.672675e+002	  69	  69	7.383521e-001	5.074836e+001	 604	 115	  99	 114	  97	 109	scram	scram_8.png	
DEV	   8	 493	   8	   0	1.703498e+002	  70	  70	7.274943e-001	5.097100e+001	 648	 115	  99	 114	  97	 109	scram	scram_19.png	
DEV	   8	 494	   8	   0	1.736321e+002	  69	  69	7.301956e-001	5.037024e+001	 637	 115	  99	 114	  97	 109	scram	scram_18.png	
DEV	   8	 495	   8	   0	1.768144e+002	  78	   0	6.969531e-001	5.433735e+001	 775	 115	  99	 114	  97	 109	scram	scram_6.png	
DEV	   8	 496	   8	   0	1.806464e+002	  78	   0	5.858587e-001	4.567584e+001	1291	 115	  99	 114	  97	 109	scram	scram_17.png	
DEV	   8	 497	   8	   0	1.838787e+002	  67	  67	7.815768e-001	5.262752e+001	 434	 115	  99	 114	  97	 109	scram	scram_9.png	
DEV	   8	 498	   8	   0	1.869777e+002	  66	   0	7.740643e-001	5.076900e+001	 463	 115	  99	 114	  97	 109	scram	scram_12.png	
DEV	   8	 499	   8	   0	1.913269e+002	  79	   0	5.511245e-001	4.346004e+001	1477	 115	  99	 114	  97	 109	scram	scram_3.png	
DEV	   8	 500	   8	   0	1.945585e+002	  68	   0	7.930799e-001	5.388132e+001	 390	 115	  99	 114	  97	 109	scram	scram_10.png	
DEV	   8	 501	   8	   0	1.995902e+002	  81	  81	4.142222e-001	3.334648e+001	2435	 115	  99	 114	  97	 109	scram	scram_15.png	
DEV	   8	 502	   8	   0	2.026559e+002	  75	  75	7.584460e-001	5.695838e+001	 524	 115	  99	 114	  97	 109	scram	scram_14.png	
DEV	   8	 503	   8	   0	2.055882e+002	  68	  68	7.813168e-001	5.339822e+001	 435	 115	  99	 114	  97	 109	scram	scram_20.png	
DEV	   8	 504	   8	   0	2.084373e+002	  74	  74	7.776841e-001	5.791139e+001	 449	 115	  99	 114	  97	 109	scram	scram_1.png	
